Duplicated name,Without location,Without description,Without website,Unverified,Followers,Followings,Public member,Likes,Total tweets,Age,Default theme,Default photo,Source,Without geotagged,Tweet's retweets,Tweet's likes,Mentions,Hashtags,Link,Label
0,0,0,0,1,5050,4511,16,5881,4636,0,0,0,100,1,1,2,4,2,1,0
0,1,0,0,1,7,4,1,58,267,0,1,0,88,1,1,1,0,3,0,1
0,0,0,0,1,3290,2308,227,206683,355797,0,0,0,93,1,1,0,2,3,1,0
0,1,1,1,1,1,0,0,0,1584,0,1,1,31,1,1,1,0,5,1,1
0,0,0,0,1,892,2584,19,3032,4653,0,0,0,29,1,1,1,0,3,1,0
0,0,0,0,1,80,64,0,108,323,0,1,0,29,1,1,1,0,4,1,1
1,1,0,0,1,12,6,0,0,3230,0,1,0,103,1,1,1,2,4,0,1
0,1,0,1,1,1774,204,11,42,4198,0,1,0,88,1,1,1,0,5,0,1
0,0,0,0,1,2020,235,20,105,9356,0,1,0,88,1,1,4,0,5,0,0
0,0,0,1,1,159,195,0,47240,4143,0,1,0,88,1,1,7,0,2,0,0
0,1,0,1,1,72,413,1,931,2918,1,1,0,93,1,4,4,0,3,1,1
0,0,0,1,1,419,777,0,9789,2695,0,1,0,90,1,0,0,0,3,0,1
0,0,0,0,1,22837,1630,595,5040,5141,0,0,0,93,1,1,28,0,1,0,0
0,1,0,0,1,2440,1242,55,411,3523,0,0,0,90,1,2,17,0,3,1,0
0,0,0,0,1,179,1085,0,7408,5119,0,1,0,88,1,1,1,0,3,1,0
0,1,0,0,1,12776,4606,650,6786,63873,0,0,0,71,1,1,1,0,2,1,0
0,0,0,1,1,1783,1626,27,43693,22022,0,0,0,88,1,2,4,0,2,1,0
0,0,0,0,1,6040,868,82,24085,62115,0,0,0,51,1,1,1,0,8,1,0
0,0,0,1,1,334,1374,21,11681,3093,0,1,0,88,1,1,1,1,5,0,0
0,0,0,0,1,752,1721,6,22257,13322,0,1,0,93,0,0,0,1,1,0,0
0,0,0,0,1,401,168,20,1084,6613,0,1,0,29,1,1,1,0,2,1,0
0,0,0,0,1,1185,398,11,2,1606,0,1,0,93,1,5,4,1,15,1,1
0,0,0,0,1,14149,12793,78,139121,168676,0,0,0,6,1,14,7,0,15,1,0
0,1,0,1,1,420,970,0,3302,1959,0,1,0,93,1,0,1,3,3,0,1
0,0,0,1,1,1349,5000,25,12654,14194,0,0,0,93,1,2,2,5,6,1,0
0,0,0,1,1,142,961,3,3872,2029,0,0,0,90,1,1,1,0,4,0,0
0,0,0,0,1,739,2070,2,55867,58602,0,0,0,88,1,0,0,1,7,1,0
0,0,0,1,1,1931,3743,1,163250,28690,0,1,0,88,1,1,1,0,14,1,1
0,0,0,0,1,14,81,0,79,48,1,1,0,88,1,1,1,0,2,0,1
0,0,0,0,1,1305,617,0,1642,7386,0,0,0,29,1,5,10,1,3,1,0
0,0,0,1,1,1030,2305,18,31036,14852,0,1,0,93,1,1,1,1,1,1,0
0,1,0,1,1,274,83,1,11324,17527,0,1,0,88,1,0,0,1,1,0,1
0,0,0,1,1,2278,3017,17,31417,6909,1,1,0,93,1,0,1,1,1,0,0
0,0,0,1,1,409,501,1,127659,17048,0,1,0,93,1,0,3,2,1,0,0
0,0,0,0,1,431,68,132,18622,139973,0,0,0,88,1,0,0,0,5,1,0
0,0,0,0,1,13,5,0,7,624,0,1,0,5,1,1,1,0,14,1,1
0,0,0,0,1,627,2329,0,14885,14570,0,0,0,76,1,2,1,0,8,1,0
0,0,0,0,1,4778,5230,433,26,233563,0,1,0,78,1,1,1,0,12,1,1
0,0,0,0,1,4703,5051,39,49645,25190,0,0,0,88,1,3,6,0,4,1,0
0,0,0,0,1,1769,1088,1030,8,286614,0,0,0,82,1,1,1,1,5,1,0
0,1,0,1,1,81,334,0,4269,8534,0,1,0,93,1,1,1,0,10,0,1
0,0,0,0,1,8915,1002,461,18395,37033,0,0,0,88,1,0,12,0,2,1,0
0,1,0,1,1,123,285,0,22421,4004,0,1,0,93,1,1,1,0,11,0,1
0,0,0,0,1,271,74,1,137,13065,0,0,0,31,1,1,1,0,11,1,1
1,1,0,1,1,1806,4301,35,50793,97392,0,1,0,93,1,0,1,2,3,1,1
0,0,0,1,1,154,365,32,6620,20240,0,0,0,93,1,1,1,4,4,0,0
0,0,0,0,1,35366,273,207,1,139155,0,1,0,1,1,3,1,0,2,1,1
0,0,0,0,1,1350,54,40,167,1367,0,0,0,29,1,1,4,0,1,0,0
0,0,0,0,1,11733,3630,6,333,12612,0,0,0,88,1,2,1,0,10,1,0
0,0,0,1,1,40,38,0,420,383,0,1,0,88,1,1,1,1,1,0,1
1,0,0,1,1,18,8,1,4,4669,0,0,0,57,1,1,1,0,2,1,1
0,1,0,1,1,4,62,0,32,89,0,1,0,88,1,1,2,0,11,1,1
0,1,0,1,1,17,70,0,2093,13797,0,1,0,90,1,0,1,3,2,0,1
0,0,0,0,1,1029,342,11,866,5984,0,0,0,80,1,1,1,0,1,1,0
1,0,0,1,1,880,2095,75,2204,24045,0,0,0,88,1,1,1,0,4,1,0
0,1,0,1,1,619,96,50,83264,67559,0,1,0,90,1,0,0,1,4,1,1
0,0,0,0,1,2400,2071,32,4013,7754,0,1,0,88,1,1,1,0,6,0,0
0,1,0,1,1,1122,1563,4,189446,239400,0,1,0,88,1,1,1,0,1,1,1
0,0,0,0,1,4108,2432,200,51145,65291,0,0,0,31,1,1,1,0,7,0,0
0,0,0,1,1,16,13,1,3,49,0,0,0,93,1,1,1,0,1,0,1
1,0,0,0,1,13843,138,640,23114,91422,0,0,0,29,1,1,1,0,4,1,0
0,1,0,0,1,21,1,7,8321,39638,0,0,0,93,1,0,0,2,6,3,1
0,0,0,0,1,1450,516,16,15559,42359,0,0,0,12,1,1,1,1,7,1,0
0,1,0,1,1,701,2505,3,8726,5411,0,1,0,93,1,1,2,0,2,0,0
0,0,0,0,1,24,18,1,19,4258,0,0,0,16,1,1,1,0,7,1,1
0,0,0,0,1,394,570,23,965,9491,0,0,0,92,1,3,6,0,20,0,0
0,1,0,0,1,731,242,8,281479,38222,0,1,0,93,1,0,0,0,2,1,1
0,0,0,0,1,60530,1135,0,106720,120077,0,1,0,93,1,93,612,0,3,0,0
0,0,0,1,1,663,1949,21,9848,44056,0,1,0,88,1,0,1,1,1,0,0
0,0,0,0,1,940,1705,24,4694,26307,0,0,0,92,1,1,1,1,1,0,0
0,1,0,1,1,23,59,1,2,850,0,1,0,90,1,1,1,0,2,0,1
0,1,0,1,1,1234,2091,3,136167,76640,0,1,0,92,1,0,0,1,4,0,1
0,0,0,1,1,84,111,6,136,352,0,0,0,90,0,0,1,2,3,0,1
0,0,0,0,1,263,371,11,1,171199,0,1,0,96,1,1,0,0,5,2,1
0,0,0,1,1,385,1266,17,11925,11242,0,0,0,93,1,0,0,2,5,0,0
0,0,0,1,1,11497,6483,227,172649,72077,0,0,0,88,1,17,67,0,2,0,0
0,1,0,0,1,657,717,14,219,49133,0,1,0,60,1,1,1,0,4,1,1
0,0,0,1,1,156,383,3,5873,7944,0,0,0,93,1,0,1,3,1,0,0
0,0,0,0,0,2288489,21,3584,134,677848,0,0,0,80,1,1,2,0,3,1,0
0,0,1,1,1,37,23,0,1814,1312,0,1,0,90,1,2,1,0,4,0,1
0,0,0,1,1,3903,4968,0,5550,8853,0,1,0,90,1,1,3,0,6,1,1
0,1,0,0,1,109,69,2,4596,5364,0,1,0,93,1,3,3,0,14,1,1
0,0,0,1,1,340,108,8,9395,5465,0,1,0,93,1,3,3,0,14,1,1
0,0,0,1,1,486,1920,1,2834,1614,1,1,0,90,1,1,1,0,2,0,0
0,0,0,1,1,170,1041,1,6249,6053,0,1,0,93,1,1,3,0,4,0,0
0,0,0,1,1,644,1251,8,34827,8454,0,0,0,88,1,0,0,0,2,1,1
0,0,0,1,1,891,1157,5,68404,18179,0,0,0,93,1,1,10,0,1,0,0
0,1,0,0,1,1120,155,1443,10,1684198,0,0,0,45,1,1,1,0,2,1,1
0,0,0,0,1,1282,202,19,4184,2735,0,0,0,88,0,1,3,0,25,0,0
0,0,0,1,1,3798,1296,11,21714,14577,0,0,0,93,1,1,3,0,1,1,0
0,0,0,0,1,395,486,1,2612,1882,0,1,0,93,1,1,2,0,12,0,0
0,1,1,1,1,239,2860,17,144094,164994,0,0,0,93,1,0,0,1,1,0,1
0,0,0,0,1,103588,97866,1263,24925,446948,0,1,0,80,1,1,1,0,2,1,0
0,1,1,1,1,738,29,6,0,28426,0,1,1,88,1,1,3,2,2,0,1
0,1,0,0,1,96,197,3,0,21421,0,1,0,13,1,2,1,0,7,1,1
0,0,0,0,1,2407,4998,25,16709,13604,0,1,0,93,0,3,35,0,1,0,0
0,0,1,0,1,1014,28,128,2367,236328,0,0,0,79,1,1,1,3,2,0,0
0,0,0,0,1,330,846,8,1592,9330,0,0,0,88,1,2,1,0,26,1,0
0,1,1,1,1,14,5,1,1199,1579,1,1,1,88,1,1,1,0,2,0,1
0,0,0,0,1,3454,1825,45,67,47958,0,0,0,88,1,1,1,0,2,0,0
0,1,0,0,1,3189,4994,170,8330,152276,0,0,0,12,1,1,1,0,16,1,0
0,1,0,1,1,6424,7052,21,50001,102587,0,1,0,92,1,2,2,0,3,1,1
0,0,0,1,1,411,1396,5,5305,25479,0,1,0,92,1,0,0,0,4,1,1
0,0,0,1,1,480,1850,1,40672,16233,0,0,0,93,1,0,0,0,2,1,1
0,0,1,1,1,358,285,6,2843,3046,0,0,0,93,1,2,3,0,5,0,0
0,0,0,0,1,1870,2499,9,45732,38578,0,0,0,93,1,2,12,0,1,0,0
0,0,0,1,1,6,77,0,195,104,1,1,0,90,1,1,1,0,3,0,1
0,0,0,0,1,121,234,0,1668,10226,0,1,0,58,1,1,1,0,18,1,1
0,0,0,0,1,5267,5602,237,31907,69503,0,1,0,88,1,6,10,0,1,0,0
0,0,0,1,1,56,65,0,455,2688,0,1,0,88,1,1,2,0,4,0,1
0,1,0,1,1,7,76,1,32,323,1,1,0,93,1,1,1,1,1,0,1
0,0,0,1,1,62504,58691,24,123248,88865,0,1,0,88,1,11,29,0,5,1,0
1,0,0,1,1,559,2664,6,33890,18615,0,0,0,93,0,1,1,0,3,1,0
0,0,0,0,1,5,110,0,1583,136,1,1,0,88,1,1,1,0,1,0,1
0,1,1,1,1,2464,2643,2,8837,218871,0,1,0,99,1,3,1,0,23,1,1
1,1,0,0,1,1203,548,12,10441,15028,0,0,0,81,1,1,16,0,1,0,0
0,0,0,1,1,180,220,0,13623,9544,0,0,0,90,1,1,1,0,1,0,0
